gene	p-value	logFC	ci.hi	ci.lo	fdr
UQCRC2	0.238402550445177	-0.139973318159419	0.220751413161125	-0.500698049479962	0.610242965663819
RNF130	0.239316404785041	0.215594302905767	0.39314918088626	0.0380394249252734	0.611962778262254
BRD7	0.239739041500479	-0.209327015889422	0.180974852511137	-0.599628884289981	0.612170808525393
CCT8	0.239881878706471	0.219483583546851	0.539021270918687	-0.100054103824984	0.612170808525393
MGAT4A	0.240313719986763	0.169640799709134	0.333061046354348	0.00622055306392033	0.61265463492593
IRF2	0.241645148168317	-0.248408983915462	0.234349674033874	-0.731167641864799	0.614809436335689
TSTD1	0.241607419380947	-0.258244173425991	0.0761617297870969	-0.592650076639079	0.614809436335689
VDAC3	0.24197126256196	0.0172695123522899	0.390748706499956	-0.356209681795376	0.615020425144922
UBXN4	0.242302502670305	0.253440328002363	0.646720924049115	-0.139840268044388	0.615244005274298
GOLPH3	0.242825967725732	0.0899233566462688	0.346488093356249	-0.166641380063711	0.615954736588141
PDIA6	0.243397988795283	-0.262650837387474	0.082143793693956	-0.607445468468904	0.616787087838948
PARP9	0.243858596619049	0.319399870492713	0.697440277911571	-0.0586405369261456	0.617335726576151
CCND3	0.24436556256375	0.320142076624591	0.723527813749552	-0.0832436605003695	0.618000507723724
ATRX	0.245140423646045	-0.296065855531281	0.185895703211714	-0.778027414274275	0.618722686028789
CTDSP1	0.244913737134397	-0.214553568269317	0.136144651913427	-0.565251788452061	0.618722686028789
SSNA1	0.245590630784163	-0.140952007093674	0.286538230038689	-0.568442244226038	0.61924098230623
CNBP	0.245860415876682	0.359490061787341	0.765197716019876	-0.0462175924451933	0.619303776645546
IL10RA	0.246110454094401	0.376630184025177	0.802294138329083	-0.049033770278729	0.619316754631582
HNRNPK	0.24896530008612	-0.271651211168386	0.105639495923464	-0.648941918260236	0.625877976061428
CNPPD1	0.249564974640961	0.171814138282996	0.329460292767823	0.014167983798169	0.626027601953029
STK17B	0.249363262619041	-0.231863764295039	0.225623551995118	-0.689351080585196	0.626027601953029
TENT5A	0.249767437868963	0.202612622092406	0.569830658421086	-0.164605414236273	0.626027601953029
PFDN2	0.250538995005121	-0.235832145329027	0.147297244979266	-0.61896153563732	0.627339721156386
RPS4Y1	0.250815775051042	-0.338849937632783	0.184680878858507	-0.862380754124073	0.627411567857651
STT3B	0.251340657472426	-0.0179883911293346	0.331920804102571	-0.367897586361241	0.628103283347595
NONO	0.252230667771617	-0.0566416278246787	0.483513642072621	-0.596796897721978	0.628464392900905
TCF25	0.252006281296564	-0.302110572677327	0.0917053953905371	-0.69592654074519	0.628464392900905
TNFSF13B	0.251762423482274	-0.312067738343433	0.199508759626698	-0.823644236313564	0.628464392900905
PDCD10	0.253004208680028	-0.129446908401896	0.247555810520268	-0.50644962732406	0.629152058752991
TRIP11	0.252962517800105	0.0306235264509804	0.284794959665342	-0.223547906763381	0.629152058752991
CIRBP	0.253603360341356	-0.0787124282785241	0.358960480948652	-0.5163853375057	0.6300224934217
CSDE1	0.254169992223863	0.0102398306456369	0.441604982449599	-0.421125321158325	0.630192068955049
CTSS	0.2539235781778	-0.161579381798938	0.312998802126834	-0.636157565724709	0.630192068955049
FAM107B	0.254530136342279	0.0930557631190717	0.410635705628851	-0.224524179390708	0.630466909705802
ARHGAP25	0.255229720799525	0.157385269726931	0.396382057321943	-0.0816115178680807	0.631298391195563
C11orf58	0.255614690622482	0.00950449823879751	0.324915441330096	-0.305906444852501	0.631298391195563
CMTM6	0.255553021256715	-0.255707850345462	0.139271550032158	-0.650687250723083	0.631298391195563
CLEC2B	0.256231794312881	0.37992688088573	0.83069364436369	-0.0708398825922303	0.631588896508067
COX6C	0.256142726864959	-0.14296709960323	0.25758078476099	-0.543514983967451	0.631588896508067
EOMES	0.2567453990744	0.247251712032004	0.47646431932773	0.0180391047362777	0.631594800333603
PSMD13	0.25723315316078	-0.185676574457993	0.233216092081453	-0.604569240997439	0.631594800333603
SF3B1	0.257026873569035	0.266937964547404	0.615698244164049	-0.0818223150692413	0.631594800333603
THOC2	0.256582900151397	0.148041622413009	0.425375845505976	-0.129292600679958	0.631594800333603
KIAA1551	0.257749904738162	0.274936463670874	0.610804898831295	-0.0609319714895458	0.631637121204275
SH3BGRL	0.257702614157889	0.167429593568247	0.581045291613269	-0.246186104476776	0.631637121204275
CNOT7	0.25826535368856	-0.254535328582304	0.0831115115918079	-0.592182168756417	0.632287589040046
GPI	0.259246377845622	0.179507026425428	0.383528114746238	-0.0245140618953814	0.633595420620686
MRPL52	0.259300616979996	-0.213409274414345	0.2091348600602	-0.635953408888891	0.633595420620686
EMC7	0.260513116039399	-0.227146934422911	0.25937011592246	-0.713663984768281	0.635330444034369
JMJD1C	0.260298658314176	-0.0666645055927138	0.33587472237809	-0.469203733563518	0.635330444034369
IDS	0.260924460309178	-0.286632991301574	0.125087426240775	-0.698353408843923	0.63572057815213
TXN2	0.261720413743669	-0.206237431455073	0.130327759543039	-0.542802622453186	0.637046127389546
CD38	0.262090519544341	0.55430986329078	1.09461589809081	0.0140038284907545	0.637333580699652
ICE1	0.264191218454202	0.161019598949608	0.333121846853876	-0.0110826489546604	0.641208820989133
KIR2DL4	0.264143717042114	0.249982941628181	0.473701559966601	0.0262643232897608	0.641208820989133
CELF2	0.264865639009005	-0.237972347449954	0.18190259749233	-0.657847292392238	0.642208842691153
NFE2L2	0.265111123673216	0.237916773155307	0.47949088815032	-0.00365734183970529	0.642208842691153
COMMD8	0.266924397194713	-0.208722171046877	0.135412604427678	-0.552856946521431	0.644978066685787
EAPP	0.267019389410842	0.213230579713644	0.422765196380998	0.00369596304628975	0.644978066685787
PPP3CC	0.266789939393681	0.189206347631026	0.447419209354055	-0.0690065140920023	0.644978066685787
GLOD4	0.268193128715394	0.171206811733807	0.35948055730083	-0.0170669338332169	0.645371279218126
MCL1	0.267977703212311	0.363916617012751	0.846768807764595	-0.118935573739093	0.645371279218126
STARD7	0.268202931774714	-0.117020867454012	0.248386993576079	-0.482428728484103	0.645371279218126
TNKS2	0.267608476797656	0.112664924959553	0.409731662906014	-0.184401812986909	0.645371279218126
CIB1	0.269075073957632	-0.285561923557946	0.0694574311121459	-0.640581278228037	0.646854431595867
SNRPF	0.269936742796049	-0.282692906442322	0.125060338791741	-0.690446151676385	0.647694518530557
TMEM59	0.269689631155485	0.253508813607792	0.579782510585904	-0.0727648833703205	0.647694518530557
CALCOCO1	0.270731999962924	0.177052804120815	0.351159982649142	0.00294562559248821	0.647758966798708
RPL8	0.270439283490416	-0.269358257821773	0.0706892502805539	-0.6094057659241	0.647758966798708
TRIR	0.270566454442677	0.224474359857147	0.516592164778776	-0.0676434450644828	0.647758966798708
LINC01871	0.271837240302003	-0.0907344896504035	0.314703536771533	-0.49617251607234	0.649788639625488
KLHL28	0.272427825352756	-0.23690901795585	0.238849630717455	-0.712667666629155	0.650585429950066
AKR1A1	0.274056575962263	-0.227421297170563	0.128596953167489	-0.583439547508615	0.653796139211662
ARHGAP45	0.274364558260867	0.247267885029857	0.482331131714283	0.0122046383454305	0.653796139211662
MYC	0.274547844935858				0.653796139211662
ARIH2	0.276506574318574	0.121885621839896	0.406046760613551	-0.162275516933759	0.656332239152462
HERC1	0.276532516214421	-0.00481929880543178	0.299236133625284	-0.308874731236148	0.656332239152462
IPCEF1	0.276803666114293	0.135424031015871	0.406026540708606	-0.135178478676864	0.656332239152462
RAP1B	0.276163205549131	0.0735554395599358	0.462457851100714	-0.315346971980843	0.656332239152462
TAX1BP1	0.277169961018121	0.292235894474232	0.652363098932888	-0.0678913099844243	0.656332239152462
TMUB1	0.277122896066667				0.656332239152462
ARHGAP9	0.277551831693406	0.316425086205739	0.681156467324347	-0.0483062949128691	0.656621686017423
EZR	0.278142698650817	0.309182712124792	0.618233096077864	0.000132328171720042	0.657404565315809
GIMAP2	0.279070719295757	0.242769613513772	0.531661303488831	-0.0461220764612862	0.658982118673174
DDX6	0.279490887166733	-0.0823520004621314	0.301987364231267	-0.46669136515553	0.659307297402634
PTPRA	0.279765152747878	-0.206499826415406	0.130202878305598	-0.54320253113641	0.659307297402634
RPS21	0.279990524875615	0.165171422127554	0.506141094572963	-0.175798250317854	0.659307297402634
BRWD1	0.280703766645257	-0.141189520166952	0.21450859102163	-0.496887631355535	0.6603719310194
TMIGD2	0.281494009152803	-0.243201191655841	0.164088189519933	-0.650490572831615	0.661615566122155
CBWD2	0.282992474460713	0.189170666661498	0.370427845758205	0.00791348756478993	0.662061024894675
GTF2B	0.282236059754269	0.226939440880454	0.444421383353206	0.00945749840770135	0.662061024894675
POLR2E	0.282900836301077	-0.230960792110507	0.221263845868379	-0.683185430089394	0.662061024894675
SEPT2	0.28292866198676	-0.265993984283315	0.0790902508338172	-0.611078219400446	0.662061024894675
WASHC1	0.282179254388144	0.188454473320509	0.380275999593973	-0.00336705295295595	0.662061024894675
MMP25-AS1	0.283899720745529	0.043008142762676	0.31917994877909	-0.233163663253738	0.66356968000503
RAB37	0.284981463193387	0.0351799621738083	0.346811733756419	-0.276451809408803	0.665013096730453
SRSF4	0.285118113187123	0.238434876760275	0.490269598753929	-0.0133998452333794	0.665013096730453
STAU1	0.285306132840072	0.210884272297737	0.434473321844042	-0.0127047772485679	0.665013096730453
C12orf57	0.286575967309419	-0.267128919758349	0.128509266856699	-0.662767106373397	0.667357846524421
ZFAND6	0.286929858205852	0.154880936554682	0.329059776683395	-0.0192979035740299	0.667567259800001
HELZ	0.287323637051463	-0.188676357712188	0.215844621764055	-0.593197337188432	0.667869005609514
HMGB1	0.289030600792167	0.180449613976619	0.511220828146701	-0.150321600193463	0.670097461780697
OTULINL	0.289025013912716	0.1638940540119	0.321615306001862	0.00617280202193751	0.670097461780697
TMSB4X	0.289077236379099	-0.268354916355568	0.0588396845463958	-0.595549517257532	0.670097461780697
MIS18BP1	0.28987511727661	-0.241584902503258	0.148077339233623	-0.631247144240139	0.670717448849539
STMP1	0.289698227973112	-0.24966552456948	0.174337877695998	-0.673668926834957	0.670717448849539
TYMP	0.290161314474145	-0.153760067358007	0.280451120091173	-0.587971254807187	0.670765963715825
COX7A2L	0.29231109383874	-0.272868925995999	0.0921350638665601	-0.637872915858557	0.671408791339659
NELFE	0.290888972213616	-0.217574910337722	0.154366383132124	-0.589516203807568	0.671408791339659
NUDT21	0.292565606050431	0.169538534580793	0.329499871763874	0.00957719739771268	0.671408791339659
PRKX	0.291950434285169	-0.125650571046734	0.194088115629752	-0.445389257723221	0.671408791339659
RAD23B	0.291090341288454	-0.22085412333613	0.109741528378994	-0.551449775051254	0.671408791339659
RBM17	0.291696078616961	0.239920118700199	0.477259965940795	0.00258027145960404	0.671408791339659
SRSF11	0.292828745293651	-0.0318890727253028	0.397476279221847	-0.461254424672452	0.671408791339659
TOMM20	0.292657388513517	-0.240287016930712	0.0993730584872131	-0.579947092348638	0.671408791339659
ZNHIT3	0.292338312055326	0.00803763235185723	0.311113235516321	-0.295037970812606	0.671408791339659
UBE2Q2	0.293135929387385	0.160990535879524	0.316643686882778	0.00533738487627011	0.671504316504253
ARF1	0.295189129315866	0.293276796912435	0.690465952801566	-0.103912358976695	0.673144979187187
BCLAF1	0.295167230711051	0.135489943758962	0.45652329516456	-0.185543407646635	0.673144979187187
DDX46	0.295432154227488	-0.215575822436783	0.103579259264887	-0.534730904138453	0.673144979187187
KLF6	0.29473416044752	-0.32758373031587	0.111174463129877	-0.766341923761617	0.673144979187187
OSBPL8	0.294257156858324	0.227142082605689	0.459762368371356	-0.00547820315997863	0.673144979187187
RPA2	0.295449160497342	0.201054856794777	0.401229258462514	0.00088045512704038	0.673144979187187
NRBP1	0.296033276411823	-0.278572939610152	0.132950268876823	-0.690096148097127	0.673868727313682
HSPE1	0.296876103984037	-0.193310693524137	0.249062094378723	-0.635683481426996	0.674572926303352
MGAT1	0.296868818744491	-0.131959637927623	0.175492151394297	-0.439411427249543	0.674572926303352
ZBTB20	0.297226185995864	-0.228377764964253	0.147974262352619	-0.604729792281124	0.674762140380197
ARL2BP	0.29823106048129	-0.216203428270063	0.111770727572576	-0.544177584112703	0.675800437790248
DEGS1	0.299554088874207	-0.0850106201589099	0.310389044085223	-0.480410284403043	0.675800437790248
IFI27	0.299101842514807	0.191837882594556	0.442074770674859	-0.0583990054857464	0.675800437790248
MEF2A	0.299464444412627	-0.226850453646322	0.135660042105747	-0.58936094939839	0.675800437790248
PHF5A	0.2987891538577	-0.207578487571642	0.256488770785291	-0.671645745928575	0.675800437790248
SRSF3	0.298139913442004	-0.28470572226464	0.142542358722149	-0.711953803251428	0.675800437790248
UBL5	0.298520047223318	-0.277820364228949	0.072984457948034	-0.628625186405931	0.675800437790248
CDKN1B	0.303723933246791	0.152436648269953	0.331705172378952	-0.0268318758390456	0.679021244500798
COX4I1	0.302583888866817	-0.00389264353896257	0.411467301497868	-0.419252588575793	0.679021244500798
FYN	0.301859068654641	0.288557759557158	0.58169384460963	-0.00457832549531301	0.679021244500798
GPRIN3	0.303138924822592	0.194258867664315	0.373585859440404	0.0149318758882249	0.679021244500798
HNRNPA1	0.301398045976919	0.248089827951201	0.683044176610046	-0.186864520707644	0.679021244500798
IVNS1ABP	0.303935171520326	-0.279899304316032	0.151645582316332	-0.711444190948396	0.679021244500798
MIA2	0.302728272766862	-0.217048965347898	0.162329062593022	-0.596426993288819	0.679021244500798
PPWD1	0.30294528449588	0.184828645388701	0.375042567972882	-0.00538527719548068	0.679021244500798
SCAMP2	0.302664514229662	0.133925350719989	0.424381475459216	-0.156530774019238	0.679021244500798
SERP1	0.303713674222405	0.136056894364348	0.470281433665288	-0.198167644936593	0.679021244500798
TOMM7	0.303211485374891	-0.296437769573578	0.0878652709874742	-0.680740810134631	0.679021244500798
DAD1	0.307958489176882	-0.181255334029144	0.264516793755465	-0.627027461813752	0.685011470929433
LPXN	0.307970756206708	-0.229704533615739	0.123096348451205	-0.582505415682683	0.685011470929433
MYL12B	0.307379632468328	0.0807975151290534	0.396334532242873	-0.234739501984766	0.685011470929433
NSD1	0.307788805271332	-0.226913535969241	0.124937346379322	-0.578764418317803	0.685011470929433
PLP2	0.307772728406417	-0.24072065150615	0.148478777532045	-0.629920080544346	0.685011470929433
NDUFA6	0.308293065294807	-0.255482606237701	0.0952323520410229	-0.606197564516424	0.68512580152071
APBB1IP	0.309065487197212	0.0377861456814224	0.374333976246022	-0.298761684883177	0.685637383440132
DAZAP2	0.309025440776285	0.322775892841655	0.720146292805927	-0.0745945071226181	0.685637383440132
XRCC6	0.310468043473837	-0.176006359449396	0.268888865956607	-0.620901584855399	0.688145207664622
PRPF38B	0.311369059523823	-0.0777562733193947	0.317520623538194	-0.473033170176983	0.689537961064579
APEX1	0.312975645697662	-0.237957576944671	0.150763647750068	-0.62667880163941	0.692448665360237
HNRNPH3	0.313231029328632	-0.237681097870302	0.195684719460577	-0.671046915201181	0.692448665360237
AAK1	0.314643175194817	-0.263578384252417	0.0974492424351837	-0.624606010940018	0.693432069047103
FIBP	0.315321027838738	-0.252701002733169	0.145925729178706	-0.651327734645044	0.693432069047103
LYN	0.315144081552225	0.196960217627831	0.387202841525758	0.00671759372990349	0.693432069047103
NDUFA12	0.315257265086961	-0.0607985254563091	0.327308614779643	-0.448905665692261	0.693432069047103
NPM1	0.315144361081745	0.113099013250629	0.629900417328453	-0.403702390827195	0.693432069047103
SELENOW	0.314877452427209	-0.262662080808258	0.100010408364334	-0.62533456998085	0.693432069047103
MMP24OS	0.316804997116641	0.171423086818102	0.343819648045264	-0.000973474409059316	0.696090215211108
CAPN2	0.317333517942056	0.233624742663373	0.500108065029912	-0.0328585797031656	0.69664623860717
